AtomicNumber,AtomicSymbol,Element,AtomTup,OrbitalGroup,Protons,Neutrons,GroupNumber,Period,SlotNumber,SlotP,SlotN,SlotOrien,AlphaType,SlotX,SlotY,SlotZ,CanBind,SlotLayout,SL1,SL2,SL3,SL4
1397,74,W,tungsten,"(' 74 tungsten W ', 74)",[Xe],74,110,6,6,11,0,0,H,3,0,0,0,N,,,,,
1398,74,W,tungsten,"(' 74 tungsten W ', 74)",[Xe],74,110,6,6,12,0,0,H,3,0,0,0,N,,,,,
1399,74,W,tungsten,"(' 74 tungsten W ', 74)",[Xe],74,110,6,6,13,0,0,H,3,0,0,0,N,,,,,
1400,74,W,tungsten,"(' 74 tungsten W ', 74)",[Xe],74,110,6,6,14,0,0,V,3,0,0,0,Y,,,,,
1401,74,W,tungsten,"(' 74 tungsten W ', 74)",[Xe],74,110,6,6,15,0,0,V,3,0,0,0,Y,,,,,
1402,74,W,tungsten,"(' 74 tungsten W ', 74)",[Xe],74,110,6,6,16,0,0,H,0,0,0,0,N,,,,,
1403,74,W,tungsten,"(' 74 tungsten W ', 74)",[Xe],74,110,6,6,17,0,0,H,1,0,0,0,Y,,,,,
1404,74,W,tungsten,"(' 74 tungsten W ', 74)",[Xe],74,110,6,6,18,0,0,H,0,0,0,0,N,,,,,
1405,74,W,tungsten,"(' 74 tungsten W ', 74)",[Xe],74,110,6,6,19,0,0,H,1,0,0,0,Y,,,,,
1406,75,Re,rhenium,"(' 75 rhenium Re ', 75)",[Xe],75,111,7,6,1,0,0,H,6,0,0,0,N,,,,,
1407,75,Re,rhenium,"(' 75 rhenium Re ', 75)",[Xe],75,111,7,6,2,0,0,V,6,0,0,0,N,,,| 14,,
1408,75,Re,rhenium,"(' 75 rhenium Re ', 75)",[Xe],75,111,7,6,3,0,0,V,6,0,0,0,N,,,,,
1409,75,Re,rhenium,"(' 75 rhenium Re ', 75)",[Xe],75,111,7,6,4,0,0,H,6,0,0,0,N,,,- 4,| 9,â€“13
1410,75,Re,rhenium,"(' 75 rhenium Re ', 75)",[Xe],75,111,7,6,5,0,0,H,6,0,0,0,N,,- 18,| 2,-16,
1411,75,Re,rhenium,"(' 75 rhenium Re ', 75)",[Xe],75,111,7,6,6,0,0,V,6,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1412,75,Re,rhenium,"(' 75 rhenium Re ', 75)",[Xe],75,111,7,6,7,0,0,V,6,0,0,0,N,,- 17,| 3,-19,
1413,75,Re,rhenium,"(' 75 rhenium Re ', 75)",[Xe],75,111,7,6,8,0,0,V,6,0,0,0,N,- 11,| 8,- 5,,
1414,75,Re,rhenium,"(' 75 rhenium Re ', 75)",[Xe],75,111,7,6,9,0,0,V,6,0,0,0,N,,,,,
1415,75,Re,rhenium,"(' 75 rhenium Re ', 75)",[Xe],75,111,7,6,10,0,0,H,3,0,0,0,N,,,| 15,,
1416,75,Re,rhenium,"(' 75 rhenium Re ', 75)",[Xe],75,111,7,6,11,0,0,H,3,0,0,0,N,,,,,
1417,75,Re,rhenium,"(' 75 rhenium Re ', 75)",[Xe],75,111,7,6,12,0,0,H,3,0,0,0,N,,,,,
1418,75,Re,rhenium,"(' 75 rhenium Re ', 75)",[Xe],75,111,7,6,13,0,0,H,2,0,0,0,N,,,,,
1419,75,Re,rhenium,"(' 75 rhenium Re ', 75)",[Xe],75,111,7,6,14,0,0,V,3,0,0,0,Y,,,,,
1420,75,Re,rhenium,"(' 75 rhenium Re ', 75)",[Xe],75,111,7,6,15,0,0,V,3,0,0,0,Y,,,,,
1421,75,Re,rhenium,"(' 75 rhenium Re ', 75)",[Xe],75,111,7,6,16,0,0,H,2,0,0,0,N,,,,,
1422,75,Re,rhenium,"(' 75 rhenium Re ', 75)",[Xe],75,111,7,6,17,0,0,H,2,0,0,0,N,,,,,
1423,75,Re,rhenium,"(' 75 rhenium Re ', 75)",[Xe],75,111,7,6,18,0,0,H,0,0,0,0,N,,,,,
1424,75,Re,rhenium,"(' 75 rhenium Re ', 75)",[Xe],75,111,7,6,19,0,0,H,0,0,0,0,N,,,,,
1425,76,Os,osmium,"(' 76 osmium Os', 76)",[Xe],76,114,8,6,1,0,0,H,6,0,0,0,N,,,,,
1426,76,Os,osmium,"(' 76 osmium Os', 76)",[Xe],76,114,8,6,2,0,0,V,6,0,0,0,N,,,| 14,,
1427,76,Os,osmium,"(' 76 osmium Os', 76)",[Xe],76,114,8,6,3,0,0,V,6,0,0,0,N,,,,,
1428,76,Os,osmium,"(' 76 osmium Os', 76)",[Xe],76,114,8,6,4,0,0,H,6,0,0,0,N,,,- 4,| 9,â€“13
1429,76,Os,osmium,"(' 76 osmium Os', 76)",[Xe],76,114,8,6,5,0,0,H,6,0,0,0,N,,- 18,| 2,-16,
1430,76,Os,osmium,"(' 76 osmium Os', 76)",[Xe],76,114,8,6,6,0,0,V,6,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1431,76,Os,osmium,"(' 76 osmium Os', 76)",[Xe],76,114,8,6,7,0,0,V,6,0,0,0,N,,- 17,| 3,-19,
1432,76,Os,osmium,"(' 76 osmium Os', 76)",[Xe],76,114,8,6,8,0,0,V,6,0,0,0,N,- 11,| 8,- 5,,
1433,76,Os,osmium,"(' 76 osmium Os', 76)",[Xe],76,114,8,6,9,0,0,V,6,0,0,0,N,,,,,
1434,76,Os,osmium,"(' 76 osmium Os', 76)",[Xe],76,114,8,6,10,0,0,H,3,0,0,0,N,,,| 15,,
1435,76,Os,osmium,"(' 76 osmium Os', 76)",[Xe],76,114,8,6,11,0,0,H,3,0,0,0,N,,,,,
1436,76,Os,osmium,"(' 76 osmium Os', 76)",[Xe],76,114,8,6,12,0,0,H,3,0,0,0,N,,,,,
1437,76,Os,osmium,"(' 76 osmium Os', 76)",[Xe],76,114,8,6,13,0,0,H,3,0,0,0,N,,,,,
1438,76,Os,osmium,"(' 76 osmium Os', 76)",[Xe],76,114,8,6,14,0,0,V,3,0,0,0,Y,,,,,
1439,76,Os,osmium,"(' 76 osmium Os', 76)",[Xe],76,114,8,6,15,0,0,V,3,0,0,0,Y,,,,,
1440,76,Os,osmium,"(' 76 osmium Os', 76)",[Xe],76,114,8,6,16,0,0,H,0,0,0,0,N,,,,,
1441,76,Os,osmium,"(' 76 osmium Os', 76)",[Xe],76,114,8,6,17,0,0,H,0,0,0,0,N,,,,,
1442,76,Os,osmium,"(' 76 osmium Os', 76)",[Xe],76,114,8,6,18,0,0,H,2,0,0,0,N,,,,,
1443,76,Os,osmium,"(' 76 osmium Os', 76)",[Xe],76,114,8,6,19,0,0,H,2,0,0,0,N,,,,,
1444,77,Ir,iridium,"(' 77 iridium Ir ', 77)",[Xe],77,115,9,6,1,0,0,H,6,0,0,0,N,,,,,
1445,77,Ir,iridium,"(' 77 iridium Ir ', 77)",[Xe],77,115,9,6,2,0,0,V,6,0,0,0,N,,,| 14,,
1446,77,Ir,iridium,"(' 77 iridium Ir ', 77)",[Xe],77,115,9,6,3,0,0,V,6,0,0,0,N,,,,,
1447,77,Ir,iridium,"(' 77 iridium Ir ', 77)",[Xe],77,115,9,6,4,0,0,H,6,0,0,0,N,,,- 4,| 9,â€“13
1448,77,Ir,iridium,"(' 77 iridium Ir ', 77)",[Xe],77,115,9,6,5,0,0,H,6,0,0,0,N,,- 18,| 2,-16,
1449,77,Ir,iridium,"(' 77 iridium Ir ', 77)",[Xe],77,115,9,6,6,0,0,V,6,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1450,77,Ir,iridium,"(' 77 iridium Ir ', 77)",[Xe],77,115,9,6,7,0,0,V,6,0,0,0,N,,- 17,| 3,-19,
1451,77,Ir,iridium,"(' 77 iridium Ir ', 77)",[Xe],77,115,9,6,8,0,0,V,6,0,0,0,N,- 11,| 8,- 5,,
1452,77,Ir,iridium,"(' 77 iridium Ir ', 77)",[Xe],77,115,9,6,9,0,0,V,6,0,0,0,N,,,,,
1453,77,Ir,iridium,"(' 77 iridium Ir ', 77)",[Xe],77,115,9,6,10,0,0,H,3,0,0,0,N,,,| 15,,
1454,77,Ir,iridium,"(' 77 iridium Ir ', 77)",[Xe],77,115,9,6,11,0,0,H,3,0,0,0,N,,,,,
1455,77,Ir,iridium,"(' 77 iridium Ir ', 77)",[Xe],77,115,9,6,12,0,0,H,3,0,0,0,N,,,,,
1456,77,Ir,iridium,"(' 77 iridium Ir ', 77)",[Xe],77,115,9,6,13,0,0,H,3,0,0,0,N,,,,,
1457,77,Ir,iridium,"(' 77 iridium Ir ', 77)",[Xe],77,115,9,6,14,0,0,V,3,0,0,0,Y,,,,,
1458,77,Ir,iridium,"(' 77 iridium Ir ', 77)",[Xe],77,115,9,6,15,0,0,V,3,0,0,0,Y,,,,,
1459,77,Ir,iridium,"(' 77 iridium Ir ', 77)",[Xe],77,115,9,6,16,0,0,H,2,0,0,0,N,,,,,
1460,77,Ir,iridium,"(' 77 iridium Ir ', 77)",[Xe],77,115,9,6,17,0,0,H,2,0,0,0,N,,,,,
1461,77,Ir,iridium,"(' 77 iridium Ir ', 77)",[Xe],77,115,9,6,18,0,0,H,1,0,0,0,Y,,,,,
1462,77,Ir,iridium,"(' 77 iridium Ir ', 77)",[Xe],77,115,9,6,19,0,0,H,0,0,0,0,N,,,,,
1463,78,Pt,platinum,"(' 78 platinum Pt ', 78)",[Xe],78,117,10,6,1,0,0,H,6,0,0,0,N,,,,,
1464,78,Pt,platinum,"(' 78 platinum Pt ', 78)",[Xe],78,117,10,6,2,0,0,V,6,0,0,0,N,,,| 14,,
1465,78,Pt,platinum,"(' 78 platinum Pt ', 78)",[Xe],78,117,10,6,3,0,0,V,6,0,0,0,N,,,,,
1466,78,Pt,platinum,"(' 78 platinum Pt ', 78)",[Xe],78,117,10,6,4,0,0,H,6,0,0,0,N,,,- 4,| 9,â€“13
1467,78,Pt,platinum,"(' 78 platinum Pt ', 78)",[Xe],78,117,10,6,5,0,0,H,6,0,0,0,N,,- 18,| 2,-16,
1468,78,Pt,platinum,"(' 78 platinum Pt ', 78)",[Xe],78,117,10,6,6,0,0,V,6,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1469,78,Pt,platinum,"(' 78 platinum Pt ', 78)",[Xe],78,117,10,6,7,0,0,V,6,0,0,0,N,,- 17,| 3,-19,
1470,78,Pt,platinum,"(' 78 platinum Pt ', 78)",[Xe],78,117,10,6,8,0,0,V,6,0,0,0,N,- 11,| 8,- 5,,
1471,78,Pt,platinum,"(' 78 platinum Pt ', 78)",[Xe],78,117,10,6,9,0,0,V,6,0,0,0,N,,,,,
1472,78,Pt,platinum,"(' 78 platinum Pt ', 78)",[Xe],78,117,10,6,10,0,0,H,3,0,0,0,N,,,| 15,,
1473,78,Pt,platinum,"(' 78 platinum Pt ', 78)",[Xe],78,117,10,6,11,0,0,H,3,0,0,0,N,,,,,
1474,78,Pt,platinum,"(' 78 platinum Pt ', 78)",[Xe],78,117,10,6,12,0,0,H,3,0,0,0,N,,,,,
1475,78,Pt,platinum,"(' 78 platinum Pt ', 78)",[Xe],78,117,10,6,13,0,0,H,3,0,0,0,N,,,,,
1476,78,Pt,platinum,"(' 78 platinum Pt ', 78)",[Xe],78,117,10,6,14,0,0,V,4,0,0,0,Y,,,,,
1477,78,Pt,platinum,"(' 78 platinum Pt ', 78)",[Xe],78,117,10,6,15,0,0,V,4,0,0,0,Y,,,,,
1478,78,Pt,platinum,"(' 78 platinum Pt ', 78)",[Xe],78,117,10,6,16,0,0,H,2,0,0,0,N,,,,,
1479,78,Pt,platinum,"(' 78 platinum Pt ', 78)",[Xe],78,117,10,6,17,0,0,H,2,0,0,0,N,,,,,
1480,78,Pt,platinum,"(' 78 platinum Pt ', 78)",[Xe],78,117,10,6,18,0,0,H,0,0,0,0,Y,,,,,
1481,78,Pt,platinum,"(' 78 platinum Pt ', 78)",[Xe],78,117,10,6,19,0,0,H,0,0,0,0,Y,,,,,
1482,79,Au,gold,"(' 79 gold Au ', 79)",[Xe],79,118,11,6,1,0,0,H,6,0,0,0,N,,,,,
1483,79,Au,gold,"(' 79 gold Au ', 79)",[Xe],79,118,11,6,2,0,0,V,6,0,0,0,N,,,| 14,,
1484,79,Au,gold,"(' 79 gold Au ', 79)",[Xe],79,118,11,6,3,0,0,V,6,0,0,0,N,,,,,
1485,79,Au,gold,"(' 79 gold Au ', 79)",[Xe],79,118,11,6,4,0,0,H,6,0,0,0,N,,,- 4,| 9,â€“13
1486,79,Au,gold,"(' 79 gold Au ', 79)",[Xe],79,118,11,6,5,0,0,H,6,0,0,0,N,,- 18,| 2,-16,
1487,79,Au,gold,"(' 79 gold Au ', 79)",[Xe],79,118,11,6,6,0,0,V,6,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1488,79,Au,gold,"(' 79 gold Au ', 79)",[Xe],79,118,11,6,7,0,0,V,6,0,0,0,N,,- 17,| 3,-19,
1489,79,Au,gold,"(' 79 gold Au ', 79)",[Xe],79,118,11,6,8,0,0,V,6,0,0,0,N,- 11,| 8,- 5,,
1490,79,Au,gold,"(' 79 gold Au ', 79)",[Xe],79,118,11,6,9,0,0,V,6,0,0,0,N,,,,,
1491,79,Au,gold,"(' 79 gold Au ', 79)",[Xe],79,118,11,6,10,0,0,H,4,0,0,0,N,,,| 15,,
1492,79,Au,gold,"(' 79 gold Au ', 79)",[Xe],79,118,11,6,11,0,0,H,3,0,0,0,N,,,,,
1493,79,Au,gold,"(' 79 gold Au ', 79)",[Xe],79,118,11,6,12,0,0,H,4,0,0,0,N,,,,,
1494,79,Au,gold,"(' 79 gold Au ', 79)",[Xe],79,118,11,6,13,0,0,H,3,0,0,0,N,,,,,
1495,79,Au,gold,"(' 79 gold Au ', 79)",[Xe],79,118,11,6,14,0,0,V,4,0,0,0,Y,,,,,
1496,79,Au,gold,"(' 79 gold Au ', 79)",[Xe],79,118,11,6,15,0,0,V,3,0,0,0,Y,,,,,
1497,79,Au,gold,"(' 79 gold Au ', 79)",[Xe],79,118,11,6,16,0,0,H,2,0,0,0,N,,,,,
1498,79,Au,gold,"(' 79 gold Au ', 79)",[Xe],79,118,11,6,17,0,0,H,2,0,0,0,N,,,,,
1499,79,Au,gold,"(' 79 gold Au ', 79)",[Xe],79,118,11,6,18,0,0,H,0,0,0,0,N,,,,,
1500,79,Au,gold,"(' 79 gold Au ', 79)",[Xe],79,118,11,6,19,0,0,H,0,0,0,0,N,,,,,
1501,80,Hg,mercury,"(' 80 mercury Hg ', 80)",[Xe],80,121,12,6,1,0,0,H,6,0,0,0,N,,,,,
1502,80,Hg,mercury,"(' 80 mercury Hg ', 80)",[Xe],80,121,12,6,2,0,0,V,6,0,0,0,N,,,| 14,,
1503,80,Hg,mercury,"(' 80 mercury Hg ', 80)",[Xe],80,121,12,6,3,0,0,V,6,0,0,0,N,,,,,
1504,80,Hg,mercury,"(' 80 mercury Hg ', 80)",[Xe],80,121,12,6,4,0,0,H,6,0,0,0,N,,,- 4,| 9,â€“13
1505,80,Hg,mercury,"(' 80 mercury Hg ', 80)",[Xe],80,121,12,6,5,0,0,H,6,0,0,0,N,,- 18,| 2,-16,
1506,80,Hg,mercury,"(' 80 mercury Hg ', 80)",[Xe],80,121,12,6,6,0,0,V,6,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1507,80,Hg,mercury,"(' 80 mercury Hg ', 80)",[Xe],80,121,12,6,7,0,0,V,6,0,0,0,N,,- 17,| 3,-19,
1508,80,Hg,mercury,"(' 80 mercury Hg ', 80)",[Xe],80,121,12,6,8,0,0,V,6,0,0,0,N,- 11,| 8,- 5,,
1509,80,Hg,mercury,"(' 80 mercury Hg ', 80)",[Xe],80,121,12,6,9,0,0,V,6,0,0,0,N,,,,,
1510,80,Hg,mercury,"(' 80 mercury Hg ', 80)",[Xe],80,121,12,6,10,0,0,H,4,0,0,0,N,,,| 15,,
1511,80,Hg,mercury,"(' 80 mercury Hg ', 80)",[Xe],80,121,12,6,11,0,0,H,4,0,0,0,N,,,,,
1512,80,Hg,mercury,"(' 80 mercury Hg ', 80)",[Xe],80,121,12,6,12,0,0,H,4,0,0,0,N,,,,,
1513,80,Hg,mercury,"(' 80 mercury Hg ', 80)",[Xe],80,121,12,6,13,0,0,H,4,0,0,0,N,,,,,
1514,80,Hg,mercury,"(' 80 mercury Hg ', 80)",[Xe],80,121,12,6,14,0,0,V,4,0,0,0,Y,,,,,
1515,80,Hg,mercury,"(' 80 mercury Hg ', 80)",[Xe],80,121,12,6,15,0,0,V,4,0,0,0,Y,,,,,
1516,80,Hg,mercury,"(' 80 mercury Hg ', 80)",[Xe],80,121,12,6,16,0,0,H,0,0,0,0,Y,,,,,
1517,80,Hg,mercury,"(' 80 mercury Hg ', 80)",[Xe],80,121,12,6,17,0,0,H,0,0,0,0,Y,,,,,
1518,80,Hg,mercury,"(' 80 mercury Hg ', 80)",[Xe],80,121,12,6,18,0,0,H,1,0,0,0,N,,,,,
1519,80,Hg,mercury,"(' 80 mercury Hg ', 80)",[Xe],80,121,12,6,19,0,0,H,1,0,0,0,N,,,,,
1520,81,Tl,thallium,"(' 81 thallium Tl ', 81)",[Xe],81,123,13,6,1,0,0,H,6,0,0,0,N,,,,,
1521,81,Tl,thallium,"(' 81 thallium Tl ', 81)",[Xe],81,123,13,6,2,0,0,V,6,0,0,0,N,,,| 14,,
1522,81,Tl,thallium,"(' 81 thallium Tl ', 81)",[Xe],81,123,13,6,3,0,0,V,6,0,0,0,N,,,,,
1523,81,Tl,thallium,"(' 81 thallium Tl ', 81)",[Xe],81,123,13,6,4,0,0,H,6,0,0,0,N,,,- 4,| 9,â€“13
1524,81,Tl,thallium,"(' 81 thallium Tl ', 81)",[Xe],81,123,13,6,5,0,0,H,6,0,0,0,N,,- 18,| 2,-16,
1525,81,Tl,thallium,"(' 81 thallium Tl ', 81)",[Xe],81,123,13,6,6,0,0,V,6,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1526,81,Tl,thallium,"(' 81 thallium Tl ', 81)",[Xe],81,123,13,6,7,0,0,V,6,0,0,0,N,,- 17,| 3,-19,
1527,81,Tl,thallium,"(' 81 thallium Tl ', 81)",[Xe],81,123,13,6,8,0,0,V,6,0,0,0,N,- 11,| 8,- 5,,
1528,81,Tl,thallium,"(' 81 thallium Tl ', 81)",[Xe],81,123,13,6,9,0,0,V,6,0,0,0,N,,,,,
1529,81,Tl,thallium,"(' 81 thallium Tl ', 81)",[Xe],81,123,13,6,10,0,0,H,4,0,0,0,N,,,| 15,,
1530,81,Tl,thallium,"(' 81 thallium Tl ', 81)",[Xe],81,123,13,6,11,0,0,H,4,0,0,0,N,,,,,
1531,81,Tl,thallium,"(' 81 thallium Tl ', 81)",[Xe],81,123,13,6,12,0,0,H,4,0,0,0,N,,,,,
1532,81,Tl,thallium,"(' 81 thallium Tl ', 81)",[Xe],81,123,13,6,13,0,0,H,4,0,0,0,N,,,,,
1533,81,Tl,thallium,"(' 81 thallium Tl ', 81)",[Xe],81,123,13,6,14,0,0,V,4,0,0,0,Y,,,,,
1534,81,Tl,thallium,"(' 81 thallium Tl ', 81)",[Xe],81,123,13,6,15,0,0,V,4,0,0,0,Y,,,,,
1535,81,Tl,thallium,"(' 81 thallium Tl ', 81)",[Xe],81,123,13,6,16,0,0,H,2,0,0,0,N,,,,,
1536,81,Tl,thallium,"(' 81 thallium Tl ', 81)",[Xe],81,123,13,6,17,0,0,H,1,0,0,0,Y,,,,,
1537,81,Tl,thallium,"(' 81 thallium Tl ', 81)",[Xe],81,123,13,6,18,0,0,H,0,0,0,0,N,,,,,
1538,81,Tl,thallium,"(' 81 thallium Tl ', 81)",[Xe],81,123,13,6,19,0,0,H,0,0,0,0,N,,,,,
1539,82,Pb,lead,"(' 82 lead Pb ', 82)",[Xe],82,125,14,6,1,0,0,H,6,0,0,0,N,,,,,
1540,82,Pb,lead,"(' 82 lead Pb ', 82)",[Xe],82,125,14,6,2,0,0,V,6,0,0,0,N,,,| 14,,
1541,82,Pb,lead,"(' 82 lead Pb ', 82)",[Xe],82,125,14,6,3,0,0,V,6,0,0,0,N,,,,,
1542,82,Pb,lead,"(' 82 lead Pb ', 82)",[Xe],82,125,14,6,4,0,0,H,6,0,0,0,N,,,- 4,| 9,â€“13
1543,82,Pb,lead,"(' 82 lead Pb ', 82)",[Xe],82,125,14,6,5,0,0,H,6,0,0,0,N,,- 18,| 2,-16,
1544,82,Pb,lead,"(' 82 lead Pb ', 82)",[Xe],82,125,14,6,6,0,0,V,6,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1545,82,Pb,lead,"(' 82 lead Pb ', 82)",[Xe],82,125,14,6,7,0,0,V,6,0,0,0,N,,- 17,| 3,-19,
1546,82,Pb,lead,"(' 82 lead Pb ', 82)",[Xe],82,125,14,6,8,0,0,V,6,0,0,0,N,- 11,| 8,- 5,,
1547,82,Pb,lead,"(' 82 lead Pb ', 82)",[Xe],82,125,14,6,9,0,0,V,6,0,0,0,N,,,,,
1548,82,Pb,lead,"(' 82 lead Pb ', 82)",[Xe],82,125,14,6,10,0,0,H,3,0,0,0,N,,,| 15,,
1549,82,Pb,lead,"(' 82 lead Pb ', 82)",[Xe],82,125,14,6,11,0,0,H,5,0,0,0,N,,,,,
1550,82,Pb,lead,"(' 82 lead Pb ', 82)",[Xe],82,125,14,6,12,0,0,H,3,0,0,0,N,,,,,
1551,82,Pb,lead,"(' 82 lead Pb ', 82)",[Xe],82,125,14,6,13,0,0,H,5,0,0,0,N,,,,,
1552,82,Pb,lead,"(' 82 lead Pb ', 82)",[Xe],82,125,14,6,14,0,0,V,5,0,0,0,Y,,,,,
1553,82,Pb,lead,"(' 82 lead Pb ', 82)",[Xe],82,125,14,6,15,0,0,V,5,0,0,0,Y,,,,,
1554,82,Pb,lead,"(' 82 lead Pb ', 82)",[Xe],82,125,14,6,16,0,0,H,1,0,0,0,Y,,,,,
1555,82,Pb,lead,"(' 82 lead Pb ', 82)",[Xe],82,125,14,6,17,0,0,H,1,0,0,0,Y,,,,,
1556,82,Pb,lead,"(' 82 lead Pb ', 82)",[Xe],82,125,14,6,18,0,0,H,0,0,0,0,N,,,,,
1557,82,Pb,lead,"(' 82 lead Pb ', 82)",[Xe],82,125,14,6,19,0,0,H,0,0,0,0,N,,,,,
1558,83,Bi,bismuth,"(' 83 bismuth Bi ', 83)",[Xe],83,126,15,6,1,0,0,H,6,0,0,0,N,,,,,
1559,83,Bi,bismuth,"(' 83 bismuth Bi ', 83)",[Xe],83,126,15,6,2,0,0,V,6,0,0,0,N,,,| 14,,
1560,83,Bi,bismuth,"(' 83 bismuth Bi ', 83)",[Xe],83,126,15,6,3,0,0,V,6,0,0,0,N,,,,,
1561,83,Bi,bismuth,"(' 83 bismuth Bi ', 83)",[Xe],83,126,15,6,4,0,0,H,6,0,0,0,N,,,- 4,| 9,â€“13
1562,83,Bi,bismuth,"(' 83 bismuth Bi ', 83)",[Xe],83,126,15,6,5,0,0,H,6,0,0,0,N,,- 18,| 2,-16,
1563,83,Bi,bismuth,"(' 83 bismuth Bi ', 83)",[Xe],83,126,15,6,6,0,0,V,6,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1564,83,Bi,bismuth,"(' 83 bismuth Bi ', 83)",[Xe],83,126,15,6,7,0,0,V,6,0,0,0,N,,- 17,| 3,-19,
1565,83,Bi,bismuth,"(' 83 bismuth Bi ', 83)",[Xe],83,126,15,6,8,0,0,V,6,0,0,0,N,- 11,| 8,- 5,,
1566,83,Bi,bismuth,"(' 83 bismuth Bi ', 83)",[Xe],83,126,15,6,9,0,0,V,6,0,0,0,N,,,,,
1567,83,Bi,bismuth,"(' 83 bismuth Bi ', 83)",[Xe],83,126,15,6,10,0,0,H,3,0,0,0,N,,,| 15,,
1568,83,Bi,bismuth,"(' 83 bismuth Bi ', 83)",[Xe],83,126,15,6,11,0,0,H,5,0,0,0,N,,,,,
1569,83,Bi,bismuth,"(' 83 bismuth Bi ', 83)",[Xe],83,126,15,6,12,0,0,H,3,0,0,0,N,,,,,
1570,83,Bi,bismuth,"(' 83 bismuth Bi ', 83)",[Xe],83,126,15,6,13,0,0,H,5,0,0,0,N,,,,,
1571,83,Bi,bismuth,"(' 83 bismuth Bi ', 83)",[Xe],83,126,15,6,14,0,0,V,5,0,0,0,Y,,,,,
1572,83,Bi,bismuth,"(' 83 bismuth Bi ', 83)",[Xe],83,126,15,6,15,0,0,V,5,0,0,0,Y,,,,,
1573,83,Bi,bismuth,"(' 83 bismuth Bi ', 83)",[Xe],83,126,15,6,16,0,0,H,2,0,0,0,N,,,,,
1574,83,Bi,bismuth,"(' 83 bismuth Bi ', 83)",[Xe],83,126,15,6,17,0,0,H,1,0,0,0,Y,,,,,
1575,83,Bi,bismuth,"(' 83 bismuth Bi ', 83)",[Xe],83,126,15,6,18,0,0,H,0,0,0,0,N,,,,,
1576,83,Bi,bismuth,"(' 83 bismuth Bi ', 83)",[Xe],83,126,15,6,19,0,0,H,0,0,0,0,N,,,,,
1577,84,Po,polonium,"(' 84 polonium Po ', 84)",[Xe],84,125,16,6,1,0,0,H,6,0,0,0,N,,,,,
1578,84,Po,polonium,"(' 84 polonium Po ', 84)",[Xe],84,125,16,6,2,0,0,V,6,0,0,0,N,,,| 14,,
1579,84,Po,polonium,"(' 84 polonium Po ', 84)",[Xe],84,125,16,6,3,0,0,V,6,0,0,0,N,,,,,
1580,84,Po,polonium,"(' 84 polonium Po ', 84)",[Xe],84,125,16,6,4,0,0,H,6,0,0,0,N,,,- 4,| 9,â€“13
1581,84,Po,polonium,"(' 84 polonium Po ', 84)",[Xe],84,125,16,6,5,0,0,H,6,0,0,0,N,,- 18,| 2,-16,
1582,84,Po,polonium,"(' 84 polonium Po ', 84)",[Xe],84,125,16,6,6,0,0,V,6,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1583,84,Po,polonium,"(' 84 polonium Po ', 84)",[Xe],84,125,16,6,7,0,0,V,6,0,0,0,N,,- 17,| 3,-19,
1584,84,Po,polonium,"(' 84 polonium Po ', 84)",[Xe],84,125,16,6,8,0,0,V,6,0,0,0,N,- 11,| 8,- 5,,
1585,84,Po,polonium,"(' 84 polonium Po ', 84)",[Xe],84,125,16,6,9,0,0,V,6,0,0,0,N,,,,,
1586,84,Po,polonium,"(' 84 polonium Po ', 84)",[Xe],84,125,16,6,10,0,0,H,3,0,0,0,N,,,| 15,,
1587,84,Po,polonium,"(' 84 polonium Po ', 84)",[Xe],84,125,16,6,11,0,0,H,5,0,0,0,N,,,,,
1588,84,Po,polonium,"(' 84 polonium Po ', 84)",[Xe],84,125,16,6,12,0,0,H,3,0,0,0,N,,,,,
1589,84,Po,polonium,"(' 84 polonium Po ', 84)",[Xe],84,125,16,6,13,0,0,H,5,0,0,0,N,,,,,
1590,84,Po,polonium,"(' 84 polonium Po ', 84)",[Xe],84,125,16,6,14,0,0,V,5,0,0,0,Y,,,,,
1591,84,Po,polonium,"(' 84 polonium Po ', 84)",[Xe],84,125,16,6,15,0,0,V,5,0,0,0,Y,,,,,
1592,84,Po,polonium,"(' 84 polonium Po ', 84)",[Xe],84,125,16,6,16,0,0,H,2,0,0,0,N,,,,,
1593,84,Po,polonium,"(' 84 polonium Po ', 84)",[Xe],84,125,16,6,17,0,0,H,2,0,0,0,N,,,,,
1594,84,Po,polonium,"(' 84 polonium Po ', 84)",[Xe],84,125,16,6,18,0,0,H,0,0,0,0,N,,,,,
1595,84,Po,polonium,"(' 84 polonium Po ', 84)",[Xe],84,125,16,6,19,0,0,H,0,0,0,0,N,,,,,
1596,85,At,astatine,"(' 85 astatine At ', 85)",[Xe],85,125,17,6,1,0,0,H,6,0,0,0,N,,,,,
